recency,frequency,monetary,total_transactions,total_spent,total_refund,avg_transaction,std_transaction,unique_categories,refund_ratio,CustomerId,is_high_risk
28.0,36.0,229000.0,36.0,229000.0,12220.0,6021.666666666667,14360.298743410596,3.0,0.053362445414614136,CustomerId_1299,0
83.0,1.0,0.0,1.0,0.0,10000.0,-10000.0,0.0,1.0,10000000000.0,CustomerId_13,1
19.0,6.0,26000.0,6.0,26000.0,6000.0,3333.3333333333335,6088.2400303098,2.0,0.23076923076035502,CustomerId_1300,0
11.0,18.0,111000.0,18.0,111000.0,21000.0,5000.0,6240.28656958863,2.0,0.18918918918748479,CustomerId_1301,0
24.0,18.0,7741500.0,18.0,7741500.0,1215.0,430015.8333333333,1235636.027663308,3.0,0.0001569463282309427,CustomerId_1302,0
4.0,21.0,126000.0,21.0,126000.0,26000.0,4761.9047619047615,6268.211562357815,2.0,0.20634920634756868,CustomerId_1303,0
19.0,3.0,150000.0,3.0,150000.0,-0.0,50000.0,0.0,1.0,-0.0,CustomerId_1304,0
64.0,61.0,63800.0,61.0,63800.0,1940.0,1014.0983606557377,1984.3446668435909,2.0,0.03040752351049518,CustomerId_1306,1
25.0,17.0,255000.0,17.0,255000.0,1350.0,14920.588235294117,32368.421430189534,2.0,0.005294117647038062,CustomerId_1307,0
34.0,15.0,149558.0,15.0,149558.0,1000.0,9903.866666666667,25991.4281745421,3.0,0.006686369167769785,CustomerId_1308,0
12.0,1.0,10000.0,1.0,10000.0,-0.0,10000.0,0.0,1.0,-0.0,CustomerId_1310,0
20.0,33.0,42585.0,33.0,42585.0,845.0,1264.8484848484848,1393.6521741725078,2.0,0.019842667605498587,CustomerId_1311,0
18.0,1.0,1000.0,1.0,1000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_1312,0
46.0,6.0,30000.0,6.0,30000.0,11000.0,3166.6666666666665,7626.707459098367,2.0,0.3666666666544444,CustomerId_1313,1
15.0,2.0,30000.0,2.0,30000.0,-0.0,15000.0,7071.067811865475,1.0,-0.0,CustomerId_1316,0
9.0,10.0,56000.0,10.0,56000.0,11000.0,4500.0,6186.903731090195,2.0,0.19642857142506379,CustomerId_1317,0
64.0,7.0,6026.0,7.0,6026.0,1040.0,712.2857142857143,1130.3754117232786,2.0,0.17258546296505384,CustomerId_1318,1
78.0,2.0,10000.0,2.0,10000.0,-0.0,5000.0,0.0,1.0,-0.0,CustomerId_1320,1
62.0,2.0,60000.0,2.0,60000.0,-0.0,30000.0,28284.2712474619,2.0,-0.0,CustomerId_1321,1
61.0,6.0,4000.0,6.0,4000.0,1050.0,491.6666666666667,842.8621872326856,2.0,0.262499999934375,CustomerId_1322,1
11.0,15.0,76000.0,15.0,76000.0,16000.0,4000.0,6020.797289396148,2.0,0.2105263157867036,CustomerId_1323,0
4.0,45.0,709000.0,45.0,709000.0,34304.0,14993.244444444445,35146.98168933866,4.0,0.04838363892799946,CustomerId_1324,0
48.0,5.0,41500.0,5.0,41500.0,220.0,8256.0,10833.867268893413,3.0,0.0053012048191493685,CustomerId_1325,1
46.0,3.0,13000.0,3.0,13000.0,-0.0,4333.333333333333,1154.7005383792514,1.0,-0.0,CustomerId_1326,1
22.0,1.0,1000.0,1.0,1000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_1328,0
1.0,7.0,38000.0,7.0,38000.0,6000.0,4571.428571428572,8263.517065131184,3.0,0.15789473683795013,CustomerId_1329,0
11.0,7.0,51000.0,7.0,51000.0,11000.0,5714.285714285715,9516.902257112266,2.0,0.2156862745055748,CustomerId_1330,0
18.0,12.0,77000.0,12.0,77000.0,11000.0,5500.0,5916.079783099616,2.0,0.14285714285528758,CustomerId_1331,0
82.0,2.0,3000.0,2.0,3000.0,-0.0,1500.0,707.1067811865476,2.0,-0.0,CustomerId_1332,1
11.0,113.0,250745.0,113.0,250745.0,49896.5,1777.4203539823009,4404.376749004483,5.0,0.1989930008566512,CustomerId_1335,0
76.0,2.0,22000.0,2.0,22000.0,-0.0,11000.0,12727.922061357855,1.0,-0.0,CustomerId_1338,1
46.0,5.0,25000.0,5.0,25000.0,6000.0,3800.0,6685.805860178712,2.0,0.2399999999904,CustomerId_1339,1
59.0,11.0,22000.0,11.0,22000.0,440.0,1960.0,2140.1869077255847,2.0,0.019999999999090908,CustomerId_1341,1
51.0,1.0,1000.0,1.0,1000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_1343,1
53.0,7.0,8000.0,7.0,8000.0,-0.0,1142.857142857143,377.9644730092272,2.0,-0.0,CustomerId_1349,1
79.0,15.0,97000.0,15.0,97000.0,1900.0,6340.0,14258.721641758173,2.0,0.01958762886577745,CustomerId_1351,1
21.0,1.0,2000000.0,1.0,2000000.0,-0.0,2000000.0,0.0,1.0,-0.0,CustomerId_1353,0
57.0,5.0,10000.0,5.0,10000.0,-0.0,2000.0,0.0,2.0,-0.0,CustomerId_1355,1
89.0,1.0,5000.0,1.0,5000.0,-0.0,5000.0,0.0,1.0,-0.0,CustomerId_1356,1
26.0,1.0,100.0,1.0,100.0,-0.0,100.0,0.0,1.0,-0.0,CustomerId_1357,0
1.0,6.0,3000.0,6.0,3000.0,1050.0,325.0,986.6610360199697,2.0,0.34999999988333336,CustomerId_1358,0
11.0,9.0,51000.0,9.0,51000.0,11000.0,4444.444444444444,6463.573143221772,2.0,0.2156862745055748,CustomerId_1359,0
65.0,1.0,10000.0,1.0,10000.0,-0.0,10000.0,0.0,1.0,-0.0,CustomerId_1360,1
81.0,9.0,11000.0,9.0,11000.0,500.0,1166.6666666666667,2260.530911091463,2.0,0.04545454545041322,CustomerId_1361,1
1.0,20.0,112000.0,20.0,112000.0,32000.0,4000.0,7156.153038874272,2.0,0.28571428571173474,CustomerId_1362,0
53.0,1.0,5000.0,1.0,5000.0,-0.0,5000.0,0.0,1.0,-0.0,CustomerId_1363,1
32.0,4.0,20000.0,4.0,20000.0,1500.0,4625.0,6209.87117418711,2.0,0.07499999999625,CustomerId_1365,0
22.0,5.0,2000.0,5.0,2000.0,1100.0,180.0,843.0599029724993,2.0,0.549999999725,CustomerId_1366,0
4.0,6.0,26000.0,6.0,26000.0,6000.0,3333.3333333333335,6088.2400303098,2.0,0.23076923076035502,CustomerId_1367,0
67.0,6.0,30000.0,6.0,30000.0,11000.0,3166.6666666666665,7626.707459098367,2.0,0.3666666666544444,CustomerId_1369,1
65.0,7.0,113000.0,7.0,113000.0,150.0,16121.42857142857,23193.818449873972,3.0,0.001327433628306837,CustomerId_1370,1
18.0,1.0,500.0,1.0,500.0,-0.0,500.0,0.0,1.0,-0.0,CustomerId_1372,0
38.0,1.0,10000.0,1.0,10000.0,-0.0,10000.0,0.0,1.0,-0.0,CustomerId_1373,1
15.0,3.0,30000.0,3.0,30000.0,-0.0,10000.0,8660.254037844386,1.0,-0.0,CustomerId_1375,0
39.0,2.0,220000.0,2.0,220000.0,-0.0,110000.0,127279.22061357855,1.0,-0.0,CustomerId_1376,1
22.0,3.0,1000.0,3.0,1000.0,1020.0,-6.666666666666667,1000.0666644445926,2.0,1.01999999898,CustomerId_1377,0
0.0,13.0,76000.0,13.0,76000.0,26000.0,3846.153846153846,8060.667402539258,2.0,0.3421052631533934,CustomerId_1378,0
84.0,1.0,1000.0,1.0,1000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_1379,1
0.0,20.0,116000.0,20.0,116000.0,36000.0,4000.0,7262.013639842819,2.0,0.31034482758353155,CustomerId_1380,0
62.0,1.0,5000.0,1.0,5000.0,-0.0,5000.0,0.0,1.0,-0.0,CustomerId_1381,1
1.0,20.0,14100.0,20.0,14100.0,1105.0,649.75,897.6262189504986,2.0,0.07836879432068307,CustomerId_1382,0
24.0,3.0,7000.0,3.0,7000.0,-0.0,2333.3333333333335,577.3502691896258,2.0,-0.0,CustomerId_1384,0
17.0,1.0,50000.0,1.0,50000.0,-0.0,50000.0,0.0,1.0,-0.0,CustomerId_1385,0
82.0,1.0,1000.0,1.0,1000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_1386,1
9.0,36.0,23337.0,36.0,23337.0,1437.0,608.3333333333334,769.1755883504661,3.0,0.06157603804852483,CustomerId_1387,0
55.0,1.0,100000.0,1.0,100000.0,-0.0,100000.0,0.0,1.0,-0.0,CustomerId_1389,1
21.0,1.0,500.0,1.0,500.0,-0.0,500.0,0.0,1.0,-0.0,CustomerId_1390,0
49.0,5.0,11600.0,5.0,11600.0,340.0,2252.0,2489.4818738042663,2.0,0.029310344825059453,CustomerId_1392,1
64.0,2.0,5200.0,2.0,5200.0,5000.0,100.0,7212.489168102785,2.0,0.9615384613535503,CustomerId_1393,1
71.0,1.0,10000.0,1.0,10000.0,-0.0,10000.0,0.0,1.0,-0.0,CustomerId_1394,1
5.0,5.0,26000.0,5.0,26000.0,6000.0,4000.0,6745.368781616021,2.0,0.23076923076035502,CustomerId_1395,0
67.0,7.0,35200.0,7.0,35200.0,5400.0,4257.142857142857,6127.222628798234,2.0,0.1534090909047327,CustomerId_1396,1
0.0,10.0,8000.0,10.0,8000.0,1200.0,680.0,1369.8033111038646,2.0,0.14999999998125,CustomerId_1397,0
6.0,43.0,218500.0,43.0,218500.0,1729.0,5041.186046511628,10694.189856125065,4.0,0.007913043478224654,CustomerId_1398,0
83.0,1.0,0.0,1.0,0.0,10000.0,-10000.0,0.0,1.0,10000000000.0,CustomerId_14,1
49.0,1.0,500.0,1.0,500.0,-0.0,500.0,0.0,1.0,-0.0,CustomerId_1400,1
32.0,6.0,11000.0,6.0,11000.0,1040.0,1660.0,2166.4717861075414,2.0,0.0945454545368595,CustomerId_1402,0
4.0,2.0,4000.0,2.0,4000.0,-0.0,2000.0,0.0,1.0,-0.0,CustomerId_1404,0
85.0,2.0,500.0,2.0,500.0,10.0,245.0,360.62445840513925,2.0,0.01999999996,CustomerId_1406,1
11.0,18.0,107000.0,18.0,107000.0,21020.0,4776.666666666667,6531.834261792732,3.0,0.19644859812900517,CustomerId_1407,0
48.0,1.0,1000.0,1.0,1000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_1408,1
4.0,24.0,32400.0,24.0,32400.0,2511.0,1245.375,1915.7042935216775,3.0,0.07749999999760802,CustomerId_1409,0
4.0,13.0,66000.0,13.0,66000.0,11000.0,4230.7692307692305,5035.7694902541325,2.0,0.16666666666414143,CustomerId_1410,0
34.0,6.0,7000.0,6.0,7000.0,-0.0,1166.6666666666667,408.24829046386304,2.0,-0.0,CustomerId_1411,0
2.0,140.0,516932.0,140.0,516932.0,25573.6,3509.7028571428573,6719.642394025806,3.0,0.049471884116190384,CustomerId_1413,0
4.0,4.0,16000.0,4.0,16000.0,6000.0,2500.0,6757.711644237764,2.0,0.37499999997656247,CustomerId_1414,0
0.0,52.0,41760.0,52.0,41760.0,20487.0,409.09615384615387,1649.0091767734211,3.0,0.4905890804480223,CustomerId_1415,0
35.0,2.0,7000.0,2.0,7000.0,-0.0,3500.0,2121.3203435596424,1.0,-0.0,CustomerId_1417,0
23.0,1.0,3500.0,1.0,3500.0,-0.0,3500.0,0.0,1.0,-0.0,CustomerId_1418,0
26.0,9.0,40000.0,9.0,40000.0,5775.0,3802.777777777778,5534.782691709264,2.0,0.1443749999963906,CustomerId_1419,0
61.0,10.0,13100.0,10.0,13100.0,1250.0,1185.0,1680.2513039555852,3.0,0.09541984732096032,CustomerId_1420,1
13.0,10.0,31000.0,10.0,31000.0,1190.0,2981.0,6228.605069444611,2.0,0.03838709677295526,CustomerId_1421,0
88.0,3.0,14020.0,3.0,14020.0,20.0,4666.666666666667,7252.153703096296,2.0,0.0014265335234360532,CustomerId_1422,1
83.0,14.0,8500.0,14.0,8500.0,140.0,597.1428571428571,883.2843306609763,2.0,0.0164705882333564,CustomerId_1423,1
19.0,5.0,26000.0,5.0,26000.0,6000.0,4000.0,6745.368781616021,2.0,0.23076923076035502,CustomerId_1424,0
0.0,36.0,61000.0,36.0,61000.0,2110.0,1635.8333333333333,5203.837251765003,3.0,0.03459016393385918,CustomerId_1425,0
83.0,1.0,10000.0,1.0,10000.0,-0.0,10000.0,0.0,1.0,-0.0,CustomerId_1426,1
53.0,30.0,171400.0,30.0,171400.0,51400.0,4000.0,7655.424040598882,2.0,0.299883313883898,CustomerId_1427,1
4.0,36.0,202500.0,36.0,202500.0,20860.0,5045.555555555556,9732.19999924975,2.0,0.10301234567850363,CustomerId_1429,0
63.0,1.0,5000.0,1.0,5000.0,-0.0,5000.0,0.0,1.0,-0.0,CustomerId_1431,1
90.0,1.0,2000.0,1.0,2000.0,-0.0,2000.0,0.0,1.0,-0.0,CustomerId_1432,1
11.0,29.0,136100.0,29.0,136100.0,26100.0,3793.103448275862,5542.687011761068,2.0,0.19177075679506414,CustomerId_1435,0
54.0,4.0,15000.0,4.0,15000.0,6000.0,2250.0,6601.767440112787,2.0,0.3999999999733333,CustomerId_1436,1
37.0,1.0,20000.0,1.0,20000.0,-0.0,20000.0,0.0,1.0,-0.0,CustomerId_1437,1
3.0,32.0,162463.0,32.0,162463.0,17392.0,4533.46875,8857.15637023158,3.0,0.10705206723926645,CustomerId_1438,0
53.0,1.0,500.0,1.0,500.0,-0.0,500.0,0.0,1.0,-0.0,CustomerId_1439,1
1.0,4.0,1450.0,4.0,1450.0,1010.0,110.0,837.4962686484042,2.0,0.6965517236575505,CustomerId_1440,0
56.0,1.0,1000.0,1.0,1000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_1441,1
11.0,9.0,51000.0,9.0,51000.0,11000.0,4444.444444444444,6463.573143221772,2.0,0.2156862745055748,CustomerId_1442,0
32.0,2.0,2000.0,2.0,2000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_1443,0
57.0,1.0,500.0,1.0,500.0,-0.0,500.0,0.0,1.0,-0.0,CustomerId_1444,1
28.0,1.0,500.0,1.0,500.0,-0.0,500.0,0.0,1.0,-0.0,CustomerId_1445,0
74.0,8.0,11000.0,8.0,11000.0,1150.0,1231.25,1847.186567265395,2.0,0.1045454545359504,CustomerId_1447,1
13.0,3.0,3500.0,3.0,3500.0,-0.0,1166.6666666666667,577.3502691896257,1.0,-0.0,CustomerId_1448,0
14.0,27.0,496600.0,27.0,496600.0,3832.0,18250.666666666668,43571.03462340372,5.0,0.007716472009650188,CustomerId_1449,0
26.0,9.0,62000.0,9.0,62000.0,1275.0,6747.222222222223,16366.268876700164,2.0,0.020564516128700572,CustomerId_1450,0
22.0,18.0,19700.0,18.0,19700.0,1150.0,1030.5555555555557,2436.9417242355757,3.0,0.058375634514803265,CustomerId_1451,0
30.0,11.0,25000.0,11.0,25000.0,400.0,2236.3636363636365,3194.61194115114,2.0,0.01599999999936,CustomerId_1452,0
10.0,11.0,21500.0,11.0,21500.0,1325.0,1834.090909090909,2613.2420651193206,2.0,0.06162790697387777,CustomerId_1453,0
0.0,14.0,81000.0,14.0,81000.0,21000.0,4285.714285714285,6877.2598683417,2.0,0.2592592592560585,CustomerId_1454,0
76.0,1.0,1000.0,1.0,1000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_1455,1
41.0,1.0,500.0,1.0,500.0,-0.0,500.0,0.0,1.0,-0.0,CustomerId_1458,1
45.0,1.0,10000.0,1.0,10000.0,-0.0,10000.0,0.0,1.0,-0.0,CustomerId_1459,1
18.0,42.0,67500.0,42.0,67500.0,1900.0,1561.904761904762,2612.7608872843903,2.0,0.02814814814773114,CustomerId_1461,0
11.0,4.0,16000.0,4.0,16000.0,6000.0,2500.0,6757.711644237764,2.0,0.37499999997656247,CustomerId_1464,0
18.0,7.0,44200.0,7.0,44200.0,6000.0,5457.142857142857,6181.654887071677,2.0,0.13574660633177044,CustomerId_1466,0
0.0,8.0,0.0,8.0,0.0,13500.0,-1687.5,1589.6428170234615,2.0,13500000000.0,CustomerId_1467,0
20.0,15.0,403664.0,15.0,403664.0,2800.0,26724.266666666666,28193.687255601504,3.0,0.006936462007989475,CustomerId_1468,0
4.0,66.0,280184.0,66.0,280184.0,55688.0,3401.4545454545455,5290.541755541946,4.0,0.19875510378822933,CustomerId_1472,0
71.0,1.0,10000.0,1.0,10000.0,-0.0,10000.0,0.0,1.0,-0.0,CustomerId_1474,1
81.0,8.0,17000.0,8.0,17000.0,260.0,2092.5,3703.6806017798026,3.0,0.015294117646159169,CustomerId_1475,1
75.0,8.0,15050.0,8.0,15050.0,1050.0,1750.0,3414.3604295471127,2.0,0.0697674418558294,CustomerId_1476,1
10.0,58.0,130629.0,58.0,130629.0,15553.6,1984.058620689655,3275.502078992743,4.0,0.11906697593858129,CustomerId_1477,0
5.0,4.0,16000.0,4.0,16000.0,6000.0,2500.0,6757.711644237764,2.0,0.37499999997656247,CustomerId_1478,0
18.0,6.0,26000.0,6.0,26000.0,6000.0,3333.3333333333335,6161.709719442054,2.0,0.23076923076035502,CustomerId_1479,0
4.0,29.0,151000.0,29.0,151000.0,31000.0,4137.931034482759,5930.996892422979,2.0,0.2052980132436735,CustomerId_1480,0
59.0,13.0,25000.0,13.0,25000.0,6000.0,1461.5384615384614,3555.87271555532,2.0,0.2399999999904,CustomerId_1481,1
59.0,10.0,30000.0,10.0,30000.0,6000.0,2400.0,4135.214625627066,2.0,0.19999999999333334,CustomerId_1482,1
43.0,9.0,11055.0,9.0,11055.0,1125.0,1103.3333333333333,1637.0075595427163,2.0,0.10176390772485175,CustomerId_1483,1
11.0,8.0,4000.0,8.0,4000.0,1030.0,371.25,746.2178444854903,2.0,0.257499999935625,CustomerId_1484,0
12.0,23.0,126000.0,23.0,126000.0,26000.0,4347.826086956522,6055.491089252449,2.0,0.20634920634756868,CustomerId_1485,0
32.0,6.0,31000.0,6.0,31000.0,11000.0,3333.3333333333335,7814.516406449389,2.0,0.3548387096659729,CustomerId_1486,0
66.0,8.0,6500.0,8.0,6500.0,-0.0,812.5,530.3300858899107,2.0,-0.0,CustomerId_1487,1
32.0,5.0,26000.0,5.0,26000.0,6000.0,4000.0,6745.368781616021,2.0,0.23076923076035502,CustomerId_1488,0
50.0,6.0,90000.0,6.0,90000.0,-0.0,15000.0,7745.966692414834,2.0,-0.0,CustomerId_1489,1
59.0,3.0,30000.0,3.0,30000.0,-0.0,10000.0,8660.254037844386,2.0,-0.0,CustomerId_1490,1
81.0,3.0,3500.0,3.0,3500.0,150.0,1116.6666666666667,1663.079472945696,2.0,0.04285714284489796,CustomerId_1492,1
1.0,29.0,95000.0,29.0,95000.0,1625.0,3219.8275862068967,9233.855068902561,2.0,0.017105263157714684,CustomerId_1494,0
81.0,5.0,11000.0,5.0,11000.0,1050.0,1990.0,2837.3403038761494,2.0,0.09545454544586776,CustomerId_1495,1
77.0,1.0,50000.0,1.0,50000.0,-0.0,50000.0,0.0,1.0,-0.0,CustomerId_1496,1
2.0,4.0,4500.0,4.0,4500.0,1080.0,855.0,2185.734049085875,2.0,0.23999999994666665,CustomerId_1498,0
74.0,8.0,40000.0,8.0,40000.0,6000.0,4250.0,5092.010548749033,2.0,0.14999999999625,CustomerId_1499,1
83.0,1.0,0.0,1.0,0.0,10000.0,-10000.0,0.0,1.0,10000000000.0,CustomerId_15,1
5.0,5.0,26000.0,5.0,26000.0,6000.0,4000.0,6745.368781616021,2.0,0.23076923076035502,CustomerId_1501,0
52.0,1.0,5000.0,1.0,5000.0,-0.0,5000.0,0.0,1.0,-0.0,CustomerId_1502,1
19.0,74.0,309950.0,74.0,309950.0,13479.0,4006.364864864865,16625.54046629934,4.0,0.043487659299746774,CustomerId_1503,0
1.0,10.0,111000.0,10.0,111000.0,1550.0,10945.0,31340.71234034096,2.0,0.013963963963838163,CustomerId_1504,0
5.0,116.0,230200.0,116.0,230200.0,3790.0,1951.8103448275863,4020.883874092304,4.0,0.016463944396105715,CustomerId_1505,0
46.0,1.0,5000.0,1.0,5000.0,-0.0,5000.0,0.0,1.0,-0.0,CustomerId_1506,1
6.0,2.0,1000.0,2.0,1000.0,50.0,475.0,742.4621202458749,2.0,0.04999999995,CustomerId_1507,0
12.0,21.0,101000.0,21.0,101000.0,21000.0,3809.5238095238096,5808.261767680995,2.0,0.2079207920771493,CustomerId_1508,0
5.0,17.0,80944.0,17.0,80944.0,20515.0,3554.6470588235293,6073.434591946065,2.0,0.2534468274331211,CustomerId_1509,0
58.0,93.0,220500.0,93.0,220500.0,4221.0,2325.5806451612902,4194.390111059265,4.0,0.019142857142770326,CustomerId_1510,1
24.0,4.0,5000.0,4.0,5000.0,1050.0,987.5,2168.0924795773817,2.0,0.20999999995799998,CustomerId_1511,0
0.0,32.0,135400.0,32.0,135400.0,1965.0,4169.84375,4480.445413553283,2.0,0.014512555391325607,CustomerId_1512,0
46.0,6.0,30000.0,6.0,30000.0,11000.0,3166.6666666666665,7626.707459098367,2.0,0.3666666666544444,CustomerId_1513,1
76.0,9.0,5400.0,9.0,5400.0,1050.0,483.3333333333333,738.1353195722313,2.0,0.1944444444084362,CustomerId_1514,1
4.0,70.0,150600.0,70.0,150600.0,7315.0,2046.9285714285713,2931.5459754911262,5.0,0.048572377157712,CustomerId_1515,0
32.0,7.0,27000.0,7.0,27000.0,6025.0,2996.4285714285716,5840.241657589831,2.0,0.2231481481398834,CustomerId_1516,0
20.0,11.0,30000.0,11.0,30000.0,5000.0,2272.7272727272725,3860.5934541443003,2.0,0.1666666666611111,CustomerId_1517,0
47.0,4.0,15000.0,4.0,15000.0,6000.0,2250.0,6601.767440112787,2.0,0.3999999999733333,CustomerId_1518,1
12.0,20.0,119100.0,20.0,119100.0,21180.0,4896.0,6085.470530612021,2.0,0.17783375314712146,CustomerId_1520,0
86.0,1.0,1000.0,1.0,1000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_1521,1
17.0,14.0,280350.0,14.0,280350.0,1496.0,19918.14285714286,52557.29452973882,2.0,0.005336186909201583,CustomerId_1523,0
5.0,5.0,16000.0,5.0,16000.0,6000.0,2000.0,5567.764362830022,2.0,0.37499999997656247,CustomerId_1524,0
71.0,1.0,1000.0,1.0,1000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_1525,1
32.0,1.0,500.0,1.0,500.0,-0.0,500.0,0.0,1.0,-0.0,CustomerId_1526,0
37.0,5.0,13000.0,5.0,13000.0,1220.0,2356.0,4906.493656370097,3.0,0.09384615383893491,CustomerId_1528,1
82.0,28.0,28600.0,28.0,28600.0,1214.0,978.0714285714286,1352.6555754589215,2.0,0.042447552446068265,CustomerId_1529,1
62.0,1.0,3000.0,1.0,3000.0,-0.0,3000.0,0.0,1.0,-0.0,CustomerId_1531,1
44.0,20.0,599475.0,20.0,599475.0,7119.0,29617.8,65032.14365106407,5.0,0.0118753909670764,CustomerId_1532,1
4.0,90.0,148000.0,90.0,148000.0,2070.0,1621.4444444444443,5431.227138245644,3.0,0.013986486486391983,CustomerId_1533,0
2.0,7.0,60212748.0,7.0,60212748.0,-0.0,8601821.142857144,3309916.123615392,1.0,-0.0,CustomerId_1535,0
18.0,24.0,115271.0,24.0,115271.0,16100.0,4132.125,4594.306176623976,3.0,0.13967086257480485,CustomerId_1537,0
11.0,15.0,86000.0,15.0,86000.0,16000.0,4666.666666666667,6125.668087956572,2.0,0.18604651162574365,CustomerId_1538,0
74.0,5.0,25000.0,5.0,25000.0,6000.0,3800.0,6685.805860178712,2.0,0.2399999999904,CustomerId_1540,1
45.0,29.0,89400.0,29.0,89400.0,11000.0,2703.448275862069,3718.0527505883542,3.0,0.12304250559146486,CustomerId_1541,1
11.0,5.0,16000.0,5.0,16000.0,6000.0,2000.0,5667.892024377317,3.0,0.37499999997656247,CustomerId_1542,0
11.0,5.0,26000.0,5.0,26000.0,6000.0,4000.0,6745.368781616021,2.0,0.23076923076035502,CustomerId_1543,0
13.0,70.0,245800.0,70.0,245800.0,2815.0,3471.214285714286,12157.945838478929,4.0,0.011452400325421268,CustomerId_1545,0
4.0,50.0,400700.0,50.0,400700.0,80700.0,6400.0,8997.48264113641,2.0,0.20139755427950737,CustomerId_1546,0
52.0,52.0,107600.0,52.0,107600.0,3350.0,2004.8076923076924,2900.926654103596,2.0,0.031133828995993183,CustomerId_1547,1
5.0,14.0,76000.0,14.0,76000.0,16000.0,4285.714285714285,6203.9512400575,2.0,0.2105263157867036,CustomerId_1550,0
2.0,26.0,33500.0,26.0,33500.0,1775.0,1220.1923076923076,1840.1225398158845,2.0,0.052985074625284026,CustomerId_1554,0
4.0,25.0,151000.0,25.0,151000.0,31000.0,4800.0,6244.9979983983985,2.0,0.2052980132436735,CustomerId_1557,0
4.0,5.0,26000.0,5.0,26000.0,6000.0,4000.0,6745.368781616021,2.0,0.23076923076035502,CustomerId_1561,0
67.0,3.0,5000.0,3.0,5000.0,1250.0,1250.0,3269.174207655505,2.0,0.24999999995,CustomerId_1562,1
58.0,28.0,36760.0,28.0,36760.0,19230.0,626.0714285714286,3141.1985672913834,3.0,0.5231229597246158,CustomerId_1564,1
54.0,17.0,61000.0,17.0,61000.0,1400.0,3505.8823529411766,5186.1860490435665,2.0,0.022950819671754906,CustomerId_1565,1
22.0,1.0,1000.0,1.0,1000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_1566,0
20.0,3.0,1000500.0,3.0,1000500.0,-0.0,333500.0,288386.4594602181,2.0,-0.0,CustomerId_1567,0
25.0,15.0,24100.0,15.0,24100.0,1260.0,1522.6666666666667,2754.856663802173,3.0,0.05228215767417916,CustomerId_1568,0
34.0,1.0,5000.0,1.0,5000.0,-0.0,5000.0,0.0,1.0,-0.0,CustomerId_1569,0
53.0,9.0,35500.0,9.0,35500.0,6500.0,3222.222222222222,5124.153046547736,2.0,0.18309859154413807,CustomerId_1570,1
39.0,1.0,10000.0,1.0,10000.0,-0.0,10000.0,0.0,1.0,-0.0,CustomerId_1571,1
11.0,13.0,76000.0,13.0,76000.0,16000.0,4615.384615384615,6357.914510519697,2.0,0.2105263157867036,CustomerId_1572,0
67.0,6.0,30000.0,6.0,30000.0,11000.0,3166.6666666666665,7626.707459098367,2.0,0.3666666666544444,CustomerId_1573,1
37.0,91.0,268158.0,91.0,268158.0,21566.0,2709.802197802198,9369.563800139471,7.0,0.0804227358494603,CustomerId_1576,0
86.0,3.0,5500.0,3.0,5500.0,250.0,1750.0,2839.4541729001367,2.0,0.04545454544628099,CustomerId_1577,1
68.0,12.0,100000.0,12.0,100000.0,20000.0,6666.666666666667,9374.36866561092,2.0,0.19999999999800003,CustomerId_1578,1
0.0,20.0,126000.0,20.0,126000.0,36000.0,4500.0,7667.429405231621,2.0,0.2857142857120182,CustomerId_1579,0
41.0,6.0,6000.0,6.0,6000.0,68.0,988.6666666666666,944.2047800486221,3.0,0.011333333331444444,CustomerId_1580,1
25.0,13.0,31000.0,13.0,31000.0,6000.0,1923.076923076923,3639.1743216820137,2.0,0.19354838709053068,CustomerId_1581,0
35.0,9.0,9000.0,9.0,9000.0,1270.0,858.8888888888889,1150.276536799352,2.0,0.1411111110954321,CustomerId_1583,0
0.0,59.0,248800.0,59.0,248800.0,9586.0,4054.4745762711864,9510.749514240102,4.0,0.03852893890659755,CustomerId_1584,0
85.0,15.0,19300.0,15.0,19300.0,345.0,1263.6666666666667,1646.646447726264,3.0,0.017875647667467583,CustomerId_1587,1
30.0,33.0,133000.0,33.0,133000.0,9360.0,3746.6666666666665,14155.694672698568,5.0,0.07037593984909492,CustomerId_1588,0
19.0,9.0,46000.0,9.0,46000.0,11000.0,3888.8888888888887,6527.71867585538,2.0,0.2391304347774102,CustomerId_1591,0
0.0,13.0,76000.0,13.0,76000.0,26000.0,3846.153846153846,8060.667402539258,2.0,0.3421052631533934,CustomerId_1593,0
4.0,89.0,435260.0,89.0,435260.0,60760.0,4207.865168539326,5422.548350911915,3.0,0.1395947249916381,CustomerId_1594,0
